Nº  EXPEDIENTE;FECHA;HORA;CALLE;NÚMERO;DISTRITO;TIPO ACCIDENTE;ESTADO METEREOLÓGICO;TIPO VEHÍCULO;TIPO PERSONA;RANGO DE EDAD;SEXO;LESIVIDAD*
2021S001627;06/02/2021;12:22;CALL. PICO CLAVERO / CMNO. VALDERRIBAS;-;PUENTE DE VALLECAS;Colisión fronto-lateral;Nublado;Turismo;Conductor;DE 21 A 24 AÑOS;Hombre;14
2021S001628;06/02/2021;12:20;CALL. ALCALA;428;SAN BLAS-CANILLEJAS;Alcance;Nublado;Turismo;Conductor;DE 50 A 54 AÑOS;Hombre;14
2021S001628;06/02/2021;12:20;CALL. ALCALA;428;SAN BLAS-CANILLEJAS;Alcance;Nublado;Turismo;Conductor;DE 45 A 49 AÑOS;Hombre;14
2021S001628;06/02/2021;12:20;CALL. ALCALA;428;SAN BLAS-CANILLEJAS;Alcance;Nublado;Turismo;Pasajero;DE 70 A 74 AÑOS;Mujer;07
2021S001628;06/02/2021;12:20;CALL. ALCALA;428;SAN BLAS-CANILLEJAS;Alcance;Nublado;Turismo;Pasajero;DE 45 A 49 AÑOS;Mujer;14
2021S001628;06/02/2021;12:20;CALL. ALCALA;428;SAN BLAS-CANILLEJAS;Alcance;Nublado;Turismo;Pasajero;DE 10 A 14 AÑOS;Mujer;14
2021S001689;06/02/2021;11:41;CALL. MAQUEDA;117;LATINA;Colisión lateral;Lluvia débil;Turismo;Conductor;DE 25 A 29 AÑOS;Hombre;14
2021S001689;06/02/2021;11:41;CALL. MAQUEDA;117;LATINA;Colisión lateral;Lluvia débil;Turismo;Conductor;DE 40 A 44 AÑOS;Hombre;14
2021S001698;06/02/2021;11:37;CALL. MAESTRO ARBOS, 29, FRENTE NÚM 33;-;ARGANZUELA;Alcance;Lluvia débil;Turismo;Conductor;DE 35 A 39 AÑOS;Hombre;14
2021S001698;06/02/2021;11:37;CALL. MAESTRO ARBOS, 29, FRENTE NÚM 33;-;ARGANZUELA;Alcance;Lluvia débil;Turismo;Conductor;DE 25 A 29 AÑOS;Hombre;01
2021S001698;06/02/2021;11:37;CALL. MAESTRO ARBOS, 29, FRENTE NÚM 33;-;ARGANZUELA;Alcance;Lluvia débil;Turismo;Pasajero;DE 21 A 24 AÑOS;Hombre;01
2021S001698;06/02/2021;11:37;CALL. MAESTRO ARBOS, 29, FRENTE NÚM 33;-;ARGANZUELA;Alcance;Lluvia débil;Furgoneta;Conductor;DE 45 A 49 AÑOS;Hombre;14
2021S001621;06/02/2021;8:40;CALL. HERMOSILLA / CALL. HERMOSILLA;-;SALAMANCA;Colisión fronto-lateral;Lluvia débil;Turismo;Conductor;DE 21 A 24 AÑOS;Mujer;14
2021S001621;06/02/2021;8:40;CALL. HERMOSILLA / CALL. HERMOSILLA;-;SALAMANCA;Colisión fronto-lateral;Lluvia débil;Turismo;Conductor;DE 55 A 59 AÑOS;Hombre;14
2021S001618;06/02/2021;5:45;CALL. BASCUÑUELOS; 13A;VILLAVERDE;Otro;Despejado;Turismo;Conductor;DE 25 A 29 AÑOS;Hombre;
2021S001618;06/02/2021;5:45;CALL. BASCUÑUELOS; 13A;VILLAVERDE;Otro;Despejado;Turismo;Conductor;DESCONOCIDA;;
2021S001616;06/02/2021;3:15;CALL. FRANCISCO SILVELA;71;SALAMANCA;Choque contra obstáculo fijo;;Turismo;Conductor;DE 25 A 29 AÑOS;Hombre;
2021S001617;06/02/2021;2:30;AVDA. PABLO IGLESIAS;2;CHAMBERÍ;Choque contra obstáculo fijo;Lluvia débil;Turismo;Conductor;DE 21 A 24 AÑOS;Hombre;
2021S001611;06/02/2021;1:30;CALL. PORTUGALETE;2;CIUDAD LINEAL;Choque contra obstáculo fijo;;Furgoneta;Conductor;DE 25 A 29 AÑOS;Hombre;
2021S001611;06/02/2021;1:30;CALL. PORTUGALETE;2;CIUDAD LINEAL;Choque contra obstáculo fijo;;Turismo;Conductor;DESCONOCIDA;;
2021S001734;07/02/2021;23:20;CALL. EMBAJADORES / CALL. TOMAS BORRAS;-;ARGANZUELA;Colisión fronto-lateral;Despejado;Motocicleta hasta 125cc;Conductor;DE 45 A 49 AÑOS;Hombre;04
2021S001734;07/02/2021;23:20;CALL. EMBAJADORES / CALL. TOMAS BORRAS;-;ARGANZUELA;Colisión fronto-lateral;Despejado;Camión rígido;Conductor;DE 55 A 59 AÑOS;Hombre;14
2021S001734;07/02/2021;23:20;CALL. EMBAJADORES / CALL. TOMAS BORRAS;-;ARGANZUELA;Colisión fronto-lateral;Despejado;Camión rígido;Pasajero;DE 30 A 34 AÑOS;Hombre;14
2021S001732;07/02/2021;23:04;CALL. MARCELO USERA / CALL. SAN ANTONIO DE PADUA;-;USERA;Atropello a persona;Despejado;Turismo;Conductor;DE 21 A 24 AÑOS;Hombre;14
2021S001732;07/02/2021;23:04;CALL. MARCELO USERA / CALL. SAN ANTONIO DE PADUA;-;USERA;Atropello a persona;Despejado;Autobús;Conductor;DE 30 A 34 AÑOS;Hombre;14
2021S001732;07/02/2021;23:04;CALL. MARCELO USERA / CALL. SAN ANTONIO DE PADUA;-;USERA;Atropello a persona;Despejado;Autobús;Peatón;DE 35 A 39 AÑOS;Hombre;07
2021S001761;07/02/2021;22:05;CALL. VIA CARPETANA / CALL. RICLA;-;CARABANCHEL;Choque contra obstáculo fijo;Despejado;Motocicleta hasta 125cc;Conductor;DE 25 A 29 AÑOS;Hombre;02
2021S001761;07/02/2021;22:05;CALL. VIA CARPETANA / CALL. RICLA;-;CARABANCHEL;Choque contra obstáculo fijo;Despejado;;Conductor;DESCONOCIDA;;
2021S001761;07/02/2021;22:05;CALL. VIA CARPETANA / CALL. RICLA;-;CARABANCHEL;Choque contra obstáculo fijo;Despejado;Turismo;Conductor;DESCONOCIDA;;
2021S002297;07/02/2021;21:50;CTRA. BARRIO DE LA FORTUNA;10;LATINA;Choque contra obstáculo fijo;Despejado;Turismo;Conductor;DE 21 A 24 AÑOS;Hombre;
2021S001733;07/02/2021;21:40;CALL. PAYASO FOFO / CALL. PEÑA TREVINCA;-;PUENTE DE VALLECAS;Colisión lateral;Nublado;Turismo;Conductor;DE 30 A 34 AÑOS;Hombre;
2021S001733;07/02/2021;21:40;CALL. PAYASO FOFO / CALL. PEÑA TREVINCA;-;PUENTE DE VALLECAS;Colisión lateral;Nublado;Turismo;Conductor;DE 30 A 34 AÑOS;Hombre;
2021S001733;07/02/2021;21:40;CALL. PAYASO FOFO / CALL. PEÑA TREVINCA;-;PUENTE DE VALLECAS;Colisión lateral;Nublado;Turismo;Pasajero;DESCONOCIDA;Hombre;
2021S001730;07/02/2021;21:40;AVDA. INSTITUCION LIBRE DE ENSEÑANZA / CALL. POBLADURA DEL VALLE;-;SAN BLAS-CANILLEJAS;Choque contra obstáculo fijo;Nublado;Turismo;Conductor;DE 21 A 24 AÑOS;Hombre;14
2021S001730;07/02/2021;21:40;AVDA. INSTITUCION LIBRE DE ENSEÑANZA / CALL. POBLADURA DEL VALLE;-;SAN BLAS-CANILLEJAS;Choque contra obstáculo fijo;Nublado;Turismo;Pasajero;DESCONOCIDA;Hombre;
2021S001935;07/02/2021;21:40;CTRA. ESTACION DE HORTALEZA;56;HORTALEZA;Alcance;Lluvia débil;Turismo;Conductor;DE 18 A 20 AÑOS;Mujer;14
2021S001935;07/02/2021;21:40;CTRA. ESTACION DE HORTALEZA;56;HORTALEZA;Alcance;Lluvia débil;Turismo;Conductor;DE 45 A 49 AÑOS;Hombre;07
2021S001726;07/02/2021;21:15;PASEO. CASTELLANA;27;CHAMBERÍ;Caída;Despejado;Motocicleta hasta 125cc;Conductor;DE 25 A 29 AÑOS;Mujer;02
2021S001727;07/02/2021;21:15;CALL. CEA BERMUDEZ;56;CHAMBERÍ;Caída;Lluvia débil;Ciclomotor;Conductor;DE 21 A 24 AÑOS;Hombre;07
2021S001727;07/02/2021;21:15;CALL. CEA BERMUDEZ;56;CHAMBERÍ;Caída;Lluvia débil;Ciclomotor;Pasajero;DE 21 A 24 AÑOS;Mujer;01
2021S001728;07/02/2021;20:55;AVDA. ALBUFERA / AVDA. PABLO NERUDA;-;PUENTE DE VALLECAS;Alcance;Lluvia débil;Turismo;Conductor;DE 50 A 54 AÑOS;Hombre;14
2021S001728;07/02/2021;20:55;AVDA. ALBUFERA / AVDA. PABLO NERUDA;-;PUENTE DE VALLECAS;Alcance;Lluvia débil;Motocicleta hasta 125cc;Conductor;DE 25 A 29 AÑOS;Hombre;07
2021S001784;07/02/2021;20:15;CALL. ASURA / CALL. ULISES;-;CIUDAD LINEAL;Colisión frontal;Lluvia débil;Turismo;Conductor;DE 45 A 49 AÑOS;Hombre;06
2021S001784;07/02/2021;20:15;CALL. ASURA / CALL. ULISES;-;CIUDAD LINEAL;Colisión frontal;Lluvia débil;Turismo;Conductor;DE 25 A 29 AÑOS;Hombre;14
2021S001722;07/02/2021;19:45;CALL. POBLADURA DEL VALLE / AVDA. INSTITUCION LIBRE DE ENSEÑANZA;-;SAN BLAS-CANILLEJAS;Colisión múltiple;Despejado;Todo terreno;Conductor;DE 55 A 59 AÑOS;Hombre;
2021S001722;07/02/2021;19:45;CALL. POBLADURA DEL VALLE / AVDA. INSTITUCION LIBRE DE ENSEÑANZA;-;SAN BLAS-CANILLEJAS;Colisión múltiple;Despejado;Turismo;Conductor;DE 30 A 34 AÑOS;Hombre;
2021S001722;07/02/2021;19:45;CALL. POBLADURA DEL VALLE / AVDA. INSTITUCION LIBRE DE ENSEÑANZA;-;SAN BLAS-CANILLEJAS;Colisión múltiple;Despejado;Turismo;Conductor;DE 60 A 64 AÑOS;Hombre;
2021S001779;07/02/2021;19:45;CALL. VALMOJADO / CALL. OCAÑA;-;LATINA;Colisión fronto-lateral;Despejado;Turismo;Conductor;DE 45 A 49 AÑOS;Mujer;14
2021S001779;07/02/2021;19:45;CALL. VALMOJADO / CALL. OCAÑA;-;LATINA;Colisión fronto-lateral;Despejado;Turismo;Conductor;DE 55 A 59 AÑOS;Hombre;14
2021S001779;07/02/2021;19:45;CALL. VALMOJADO / CALL. OCAÑA;-;LATINA;Colisión fronto-lateral;Despejado;Turismo;Pasajero;DE 50 A 54 AÑOS;Mujer;01
2021S001723;07/02/2021;19:01;CALL. ALCALDE SAINZ DE BARANDA;94;SALAMANCA;Colisión fronto-lateral;Lluvia débil;Turismo;Conductor;DESCONOCIDA;;
2021S001723;07/02/2021;19:01;CALL. ALCALDE SAINZ DE BARANDA;94;SALAMANCA;Colisión fronto-lateral;Lluvia débil;Turismo;Conductor;DE 25 A 29 AÑOS;Hombre;07
2021S001723;07/02/2021;19:01;CALL. ALCALDE SAINZ DE BARANDA;94;SALAMANCA;Colisión fronto-lateral;Lluvia débil;Turismo;Pasajero;DE 15 A 17 AÑOS;Hombre;14
2021S001759;07/02/2021;18:45;CALL. QUERO;95;LATINA;Colisión frontal;Lluvia débil;Turismo;Conductor;DE 55 A 59 AÑOS;Hombre;
2021S001759;07/02/2021;18:45;CALL. QUERO;95;LATINA;Colisión frontal;Lluvia débil;Turismo;Conductor;DESCONOCIDA;;
2021S001721;07/02/2021;18:40;CALL. CAMINO DE LOS VINATEROS / CALL. ARROYO DE LA MEDIA LEGUA;-;MORATALAZ;Colisión fronto-lateral;Nublado;Turismo;Conductor;DE 30 A 34 AÑOS;Mujer;01
2021S001721;07/02/2021;18:40;CALL. CAMINO DE LOS VINATEROS / CALL. ARROYO DE LA MEDIA LEGUA;-;MORATALAZ;Colisión fronto-lateral;Nublado;Turismo;Pasajero;DE 25 A 29 AÑOS;Hombre;01
2021S001721;07/02/2021;18:40;CALL. CAMINO DE LOS VINATEROS / CALL. ARROYO DE LA MEDIA LEGUA;-;MORATALAZ;Colisión fronto-lateral;Nublado;Turismo;Conductor;DE 45 A 49 AÑOS;Mujer;07
2021S001780;07/02/2021;17:35;CALL. GRAN AVENIDA;1;USERA;Alcance;Despejado;Turismo;Conductor;DE 40 A 44 AÑOS;Hombre;
2021S001780;07/02/2021;17:35;CALL. GRAN AVENIDA;1;USERA;Alcance;Despejado;Turismo;Pasajero;DE 40 A 44 AÑOS;Mujer;
2021S001780;07/02/2021;17:35;CALL. GRAN AVENIDA;1;USERA;Alcance;Despejado;Turismo;Pasajero;DE 10 A 14 AÑOS;Hombre;
2021S001780;07/02/2021;17:35;CALL. GRAN AVENIDA;1;USERA;Alcance;Despejado;Turismo;Pasajero;DE 0 A 5 AÑOS;Hombre;
2021S001780;07/02/2021;17:35;CALL. GRAN AVENIDA;1;USERA;Alcance;Despejado;Turismo;Conductor;DE 40 A 44 AÑOS;Hombre;
2021S001780;07/02/2021;17:35;CALL. GRAN AVENIDA;1;USERA;Alcance;Despejado;Turismo;Pasajero;DE 45 A 49 AÑOS;Hombre;
2021S001717;07/02/2021;17:30;CALL. JUAN DE MENA / CALL. ALFONSO XI;-;RETIRO;Choque contra obstáculo fijo;Despejado;Turismo;Conductor;DESCONOCIDA;;
2021S001717;07/02/2021;17:30;CALL. JUAN DE MENA / CALL. ALFONSO XI;-;RETIRO;Choque contra obstáculo fijo;Despejado;Turismo;Conductor;DESCONOCIDA;;
2021S001713;07/02/2021;17:00;AVDA. NUESTRA SEÑORA DE FATIMA;85;CARABANCHEL;Alcance;;Turismo;Conductor;DE 45 A 49 AÑOS;Hombre;
2021S001713;07/02/2021;17:00;AVDA. NUESTRA SEÑORA DE FATIMA;85;CARABANCHEL;Alcance;;Turismo;Conductor;DE 45 A 49 AÑOS;Hombre;
2021S001713;07/02/2021;17:00;AVDA. NUESTRA SEÑORA DE FATIMA;85;CARABANCHEL;Alcance;;Camión rígido;Conductor;DE 40 A 44 AÑOS;Hombre;
2021S001713;07/02/2021;17:00;AVDA. NUESTRA SEÑORA DE FATIMA;85;CARABANCHEL;Alcance;;Turismo;Conductor;DESCONOCIDA;Hombre;
2021S001714;07/02/2021;17:00;CALL. ORENSE;12;TETUÁN;Otro;Nublado;Turismo;Conductor;DESCONOCIDA;;
2021S001714;07/02/2021;17:00;CALL. ORENSE;12;TETUÁN;Otro;Nublado;Motocicleta hasta 125cc;Conductor;DE 21 A 24 AÑOS;Hombre;
2021S001709;07/02/2021;15:00;AVDA. LUIS ARAGONES / PLAZA. GRECIA;-;SAN BLAS-CANILLEJAS;Caída;Despejado;Bicicleta;Conductor;DE 10 A 14 AÑOS;Hombre;07
2021S001705;07/02/2021;14:50;CTRA. BOADILLA DEL MONTE;63;LATINA;Choque contra obstáculo fijo;Despejado;Turismo;Conductor;DE 35 A 39 AÑOS;Hombre;01
2021S001705;07/02/2021;14:50;CTRA. BOADILLA DEL MONTE;63;LATINA;Choque contra obstáculo fijo;Despejado;Turismo;Pasajero;DE 35 A 39 AÑOS;Mujer;02
2021S001705;07/02/2021;14:50;CTRA. BOADILLA DEL MONTE;63;LATINA;Choque contra obstáculo fijo;Despejado;Turismo;Pasajero;DE 0 A 5 AÑOS;Hombre;02
2021S001705;07/02/2021;14:50;CTRA. BOADILLA DEL MONTE;63;LATINA;Choque contra obstáculo fijo;Despejado;Turismo;Pasajero;DE 0 A 5 AÑOS;Hombre;02
2021S001739;07/02/2021;14:05;CALL. LUCHANA;25;CHAMBERÍ;Alcance;Despejado;Motocicleta > 125cc;Conductor;DE 50 A 54 AÑOS;Hombre;14
2021S001739;07/02/2021;14:05;CALL. LUCHANA;25;CHAMBERÍ;Alcance;Despejado;Turismo;Conductor;DE 25 A 29 AÑOS;Hombre;14
2021S001926;07/02/2021;13:15;AVDA. GRAN VIA DE HORTALEZA / GTA. SANDRO PERTINI;-;HORTALEZA;Alcance;Despejado;Turismo;Conductor;DE 45 A 49 AÑOS;Hombre;14
2021S001926;07/02/2021;13:15;AVDA. GRAN VIA DE HORTALEZA / GTA. SANDRO PERTINI;-;HORTALEZA;Alcance;Despejado;Turismo;Conductor;DE 30 A 34 AÑOS;Hombre;07
2021S001926;07/02/2021;13:15;AVDA. GRAN VIA DE HORTALEZA / GTA. SANDRO PERTINI;-;HORTALEZA;Alcance;Despejado;Turismo;Pasajero;DE 30 A 34 AÑOS;Mujer;14
2021S001926;07/02/2021;13:15;AVDA. GRAN VIA DE HORTALEZA / GTA. SANDRO PERTINI;-;HORTALEZA;Alcance;Despejado;Furgoneta;Conductor;DE 30 A 34 AÑOS;Mujer;07
2021S001736;07/02/2021;13:06;CALL. APOLONIO MORALES / PLAZA. MADRE MOLAS;-;CHAMARTÍN;Caída;Despejado;Motocicleta hasta 125cc;Conductor;DE 30 A 34 AÑOS;Mujer;07
2021S001798;07/02/2021;12:30;CALL. ALCALDE SAINZ DE BARANDA / CALL. JUAN ESPLANDIU;-;RETIRO;Alcance;Despejado;Turismo;Conductor;DE 18 A 20 AÑOS;Mujer;14
2021S001798;07/02/2021;12:30;CALL. ALCALDE SAINZ DE BARANDA / CALL. JUAN ESPLANDIU;-;RETIRO;Alcance;Despejado;Motocicleta hasta 125cc;Conductor;DE 25 A 29 AÑOS;Hombre;07
2021S001798;07/02/2021;12:30;CALL. ALCALDE SAINZ DE BARANDA / CALL. JUAN ESPLANDIU;-;RETIRO;Alcance;Despejado;Motocicleta hasta 125cc;Pasajero;DE 25 A 29 AÑOS;Mujer;07
2021S001696;07/02/2021;12:10;GTA. CARLOS LLAMAS;0;SAN BLAS-CANILLEJAS;Colisión fronto-lateral;Despejado;Bicicleta;Conductor;DE 40 A 44 AÑOS;Hombre;02
2021S001696;07/02/2021;12:10;GTA. CARLOS LLAMAS;0;SAN BLAS-CANILLEJAS;Colisión fronto-lateral;Despejado;Bicicleta;Conductor;DE 60 A 64 AÑOS;Hombre;14
2021S001826;07/02/2021;11:37;CALL. TOLEDO;54;CENTRO;Alcance;Despejado;Autobús;Conductor;DE 40 A 44 AÑOS;Hombre;
2021S001826;07/02/2021;11:37;CALL. TOLEDO;54;CENTRO;Alcance;Despejado;Turismo;Conductor;DE 21 A 24 AÑOS;Hombre;
2021S001826;07/02/2021;11:37;CALL. TOLEDO;54;CENTRO;Alcance;Despejado;Turismo;Pasajero;DE 21 A 24 AÑOS;Mujer;
2021S001691;07/02/2021;11:05;CALL. DIAMANTE / CTRA. VILLAVERDE A VALLECAS;-;VILLAVERDE;Colisión fronto-lateral;Despejado;Turismo;Conductor;DE 25 A 29 AÑOS;Hombre;14
2021S001691;07/02/2021;11:05;CALL. DIAMANTE / CTRA. VILLAVERDE A VALLECAS;-;VILLAVERDE;Colisión fronto-lateral;Despejado;Bicicleta;Conductor;DE 40 A 44 AÑOS;Hombre;01
2021S001742;07/02/2021;10:51;AVDA. FRANCISCO JAVIER SAENZ DE OIZA / CALL. ALBERTO DE PALACIO;-;HORTALEZA;Colisión lateral;Despejado;Turismo;Conductor;DE 35 A 39 AÑOS;Mujer;14
2021S001742;07/02/2021;10:51;AVDA. FRANCISCO JAVIER SAENZ DE OIZA / CALL. ALBERTO DE PALACIO;-;HORTALEZA;Colisión lateral;Despejado;Bicicleta;Conductor;DE 25 A 29 AÑOS;Hombre;07
2021S001693;07/02/2021;4:30;PASEO. CASTELLANA;300;CHAMARTÍN;Choque contra obstáculo fijo;Lluvia débil;Turismo;Conductor;DE 18 A 20 AÑOS;Mujer;07
2021S001794;08/02/2021;21:40;CALL. PUERTO DEL BRUCH;1;VILLA DE VALLECAS;Alcance;Despejado;Turismo;Conductor;DE 40 A 44 AÑOS;Hombre;
2021S001794;08/02/2021;21:40;CALL. PUERTO DEL BRUCH;1;VILLA DE VALLECAS;Alcance;Despejado;Turismo;Conductor;DE 18 A 20 AÑOS;Hombre;
2021S001794;08/02/2021;21:40;CALL. PUERTO DEL BRUCH;1;VILLA DE VALLECAS;Alcance;Despejado;Turismo;Pasajero;DE 18 A 20 AÑOS;Hombre;
2021S001816;08/02/2021;21:35;AUTOV. M-30 / AVDA. BETANZOS;-;FUENCARRAL-EL PARDO;Alcance;Lluvia débil;Turismo;Conductor;DE 21 A 24 AÑOS;Mujer;
2021S001816;08/02/2021;21:35;AUTOV. M-30 / AVDA. BETANZOS;-;FUENCARRAL-EL PARDO;Alcance;Lluvia débil;Turismo;Conductor;DE 55 A 59 AÑOS;Mujer;
2021S001793;08/02/2021;21:32;CALL. HERMANDAD DE DONANTES DE SANGRE;19;VILLAVERDE;Alcance;Despejado;Turismo;Conductor;DE 70 A 74 AÑOS;Hombre;
2021S001793;08/02/2021;21:32;CALL. HERMANDAD DE DONANTES DE SANGRE;19;VILLAVERDE;Alcance;Despejado;Turismo;Conductor;DE 21 A 24 AÑOS;Hombre;
2021S001793;08/02/2021;21:32;CALL. HERMANDAD DE DONANTES DE SANGRE;19;VILLAVERDE;Alcance;Despejado;Turismo;Pasajero;DE 25 A 29 AÑOS;Hombre;
2021S001985;08/02/2021;21:15;CALL. SAN ROBERTO;8;LATINA;Colisión lateral;Nublado;Turismo;Conductor;DE 25 A 29 AÑOS;Hombre;
2021S001985;08/02/2021;21:15;CALL. SAN ROBERTO;8;LATINA;Colisión lateral;Nublado;Turismo;Conductor;DE 30 A 34 AÑOS;Mujer;
2021S001817;08/02/2021;20:40;CALL. VIA LUSITANA;50;CARABANCHEL;Alcance;Nublado;Turismo;Conductor;DE 30 A 34 AÑOS;Hombre;14
2021S001817;08/02/2021;20:40;CALL. VIA LUSITANA;50;CARABANCHEL;Alcance;Nublado;Turismo;Pasajero;DE 50 A 54 AÑOS;Hombre;07
2021S001817;08/02/2021;20:40;CALL. VIA LUSITANA;50;CARABANCHEL;Alcance;Nublado;Turismo;Pasajero;DE 45 A 49 AÑOS;Mujer;14
2021S001817;08/02/2021;20:40;CALL. VIA LUSITANA;50;CARABANCHEL;Alcance;Nublado;Turismo;Pasajero;DE 15 A 17 AÑOS;Mujer;14
2021S001817;08/02/2021;20:40;CALL. VIA LUSITANA;50;CARABANCHEL;Alcance;Nublado;Turismo;Conductor;DE 25 A 29 AÑOS;Hombre;07
2021S001817;08/02/2021;20:40;CALL. VIA LUSITANA;50;CARABANCHEL;Alcance;Nublado;Turismo;Conductor;DE 35 A 39 AÑOS;Mujer;14
2021S001815;08/02/2021;20:30;CALL. DIEGO MANCHADO;13;PUENTE DE VALLECAS;Atropello a animal;;Turismo;Conductor;DE 45 A 49 AÑOS;Hombre;
2021S001787;08/02/2021;20:00;CALL. OCA;90;CARABANCHEL;Alcance;Lluvia débil;Turismo;Conductor;DE 50 A 54 AÑOS;Hombre;07
2021S001787;08/02/2021;20:00;CALL. OCA;90;CARABANCHEL;Alcance;Lluvia débil;Turismo;Pasajero;DE 45 A 49 AÑOS;Hombre;14
2021S001787;08/02/2021;20:00;CALL. OCA;90;CARABANCHEL;Alcance;Lluvia débil;Turismo;Conductor;DE 55 A 59 AÑOS;Hombre;14
2021S001787;08/02/2021;20:00;CALL. OCA;90;CARABANCHEL;Alcance;Lluvia débil;Turismo;Pasajero;DE 55 A 59 AÑOS;Mujer;14
2021S001791;08/02/2021;19:40;FRANCISCO SILVELA;-;SALAMANCA;Colisión fronto-lateral;Nublado;Motocicleta hasta 125cc;Conductor;DE 25 A 29 AÑOS;Hombre;14
2021S001791;08/02/2021;19:40;FRANCISCO SILVELA;-;SALAMANCA;Colisión fronto-lateral;Nublado;Autobús;Conductor;DE 50 A 54 AÑOS;Hombre;14
2021S001785;08/02/2021;19:20;PASEO. CASTELLANA;48;SALAMANCA;Choque contra obstáculo fijo;Despejado;Turismo;Conductor;DE 55 A 59 AÑOS;Mujer;
2021S001866;08/02/2021;19:00;CALL. VIA DE LOS POBLADOS; 1A;HORTALEZA;Otro;LLuvia intensa;Turismo;Conductor;DE 50 A 54 AÑOS;Mujer;
2021S001833;08/02/2021;18:55;CALL. MARIBLANCA / PASEO. SANTA MARIA DE LA CABEZA;-;USERA;Alcance;Lluvia débil;Furgoneta;Conductor;DE 50 A 54 AÑOS;Hombre;
2021S001833;08/02/2021;18:55;CALL. MARIBLANCA / PASEO. SANTA MARIA DE LA CABEZA;-;USERA;Alcance;Lluvia débil;Turismo;Conductor;DE 55 A 59 AÑOS;Mujer;
2021S001782;08/02/2021;18:50;CALL. PELAYO / CALL. SAN MARCOS;-;CENTRO;Colisión lateral;Lluvia débil;Camión rígido;Conductor;DE 35 A 39 AÑOS;Hombre;
2021S001782;08/02/2021;18:50;CALL. PELAYO / CALL. SAN MARCOS;-;CENTRO;Colisión lateral;Lluvia débil;Furgoneta;Conductor;DE 45 A 49 AÑOS;Hombre;
2021S001792;08/02/2021;18:40;CALL. RAMON PEREZ DE AYALA;3;PUENTE DE VALLECAS;Colisión fronto-lateral;Lluvia débil;Turismo;Conductor;DE 40 A 44 AÑOS;Mujer;14
2021S001792;08/02/2021;18:40;CALL. RAMON PEREZ DE AYALA;3;PUENTE DE VALLECAS;Colisión fronto-lateral;Lluvia débil;VMU eléctrico;Conductor;DE 21 A 24 AÑOS;Mujer;06
2021S001790;08/02/2021;18:20;AUTOV. M-30 / M-30 C-1 PK 8;400;MORATALAZ;Alcance;Nublado;Turismo;Conductor;DE 40 A 44 AÑOS;Hombre;14
2021S001790;08/02/2021;18:20;AUTOV. M-30 / M-30 C-1 PK 8;400;MORATALAZ;Alcance;Nublado;Turismo;Pasajero;DE 35 A 39 AÑOS;Mujer;07
2021S001790;08/02/2021;18:20;AUTOV. M-30 / M-30 C-1 PK 8;400;MORATALAZ;Alcance;Nublado;Turismo;Conductor;DE 30 A 34 AÑOS;Hombre;06
2021S001777;08/02/2021;17:57;AVDA. INSTITUCION LIBRE DE ENSEÑANZA / CALL. DOCTOR CIRAJAS;-;CIUDAD LINEAL;Colisión fronto-lateral;Lluvia débil;Turismo;Conductor;DE 45 A 49 AÑOS;Hombre;
2021S001777;08/02/2021;17:57;AVDA. INSTITUCION LIBRE DE ENSEÑANZA / CALL. DOCTOR CIRAJAS;-;CIUDAD LINEAL;Colisión fronto-lateral;Lluvia débil;Turismo;Pasajero;DE 30 A 34 AÑOS;Hombre;
2021S001777;08/02/2021;17:57;AVDA. INSTITUCION LIBRE DE ENSEÑANZA / CALL. DOCTOR CIRAJAS;-;CIUDAD LINEAL;Colisión fronto-lateral;Lluvia débil;Turismo;Conductor;DE 35 A 39 AÑOS;Hombre;
2021S001778;08/02/2021;17:55;CALL. GRAN VIA / PLAZA. CALLAO;-;CENTRO;Colisión fronto-lateral;Lluvia débil;Turismo;Conductor;DE 35 A 39 AÑOS;Hombre;
2021S001778;08/02/2021;17:55;CALL. GRAN VIA / PLAZA. CALLAO;-;CENTRO;Colisión fronto-lateral;Lluvia débil;Turismo;Conductor;DE 35 A 39 AÑOS;Hombre;
2021S001786;08/02/2021;17:50;AUTOV. M-30, +00800I, PK 8.400 CALZADA LATERAL;-;RETIRO;Alcance;Lluvia débil;Turismo;Conductor;DE 21 A 24 AÑOS;Mujer;14
2021S001786;08/02/2021;17:50;AUTOV. M-30, +00800I, PK 8.400 CALZADA LATERAL;-;RETIRO;Alcance;Lluvia débil;Turismo;Conductor;DE 70 A 74 AÑOS;Hombre;14
2021S001775;08/02/2021;17:35;CALL. FRANCISCO GERVAS / CALL. POETA JOAN MARAGALL;-;TETUÁN;Colisión fronto-lateral;Nublado;Turismo;Conductor;DE 35 A 39 AÑOS;Hombre;14
2021S001775;08/02/2021;17:35;CALL. FRANCISCO GERVAS / CALL. POETA JOAN MARAGALL;-;TETUÁN;Colisión fronto-lateral;Nublado;Motocicleta > 125cc;Conductor;DE 30 A 34 AÑOS;Hombre;03
2021S001828;08/02/2021;17:30;GTA. SAN VICENTE;1;MONCLOA-ARAVACA;Caída;Lluvia débil;Ciclomotor;Conductor;DE 40 A 44 AÑOS;Hombre;07
2021S001831;08/02/2021;17:05;CALL. BRETON DE LOS HERREROS;27;CHAMBERÍ;Otro;Lluvia débil;Camión rígido;Conductor;DE 45 A 49 AÑOS;Hombre;
